id,name,cpu,ram,gpu,battery,volume,weight,display,maker,sw_os,price,image,content
423,MSI 브라보 17 A4DDR,AMD_라이젠7-3세대_4800H (2.9GHz),8,라데온 RX 5500M,51,512,2.3,17.3,MSI,미포함(프리도스),1136780,MSIimgs122.jpg,MSIimgsdt122.jpg
424,MSI 써밋 B15 A11M,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,52,512,1.6,15.6,MSI,미포함(프리도스),1148990,MSIimgs123.jpg,MSIimgsdt123.jpg
425,MSI GP시리즈 GP66 Leopard 10UE,인텔_코어i7-10세대_i7-10870H (2.2GHz),8,RTX3060,65,512,2.38,15.6,MSI,미포함(프리도스),1549000,MSIimgs124.jpg,MSIimgsdt124.jpg
426,MSI 모던시리즈 모던14 B4MW-R7,AMD_라이젠7-3세대_4700U (2.0GHz),8,내장그래픽,52,256,1.3,14,MSI,미포함(프리도스),일시품절,MSIimgs125.jpg,MSIimgsdt125.jpg
427,MSI 모던시리즈 모던14 B4MW-R5,AMD_라이젠5-3세대_4500U (2.3GHz),8,내장그래픽,52,256,1.3,14,MSI,미포함(프리도스),일시품절,MSIimgs126.jpg,MSIimgsdt126.jpg
428,MSI GF시리즈 GF65 Thin 10UE-i7,인텔_코어i7-10세대_i7-10750H (2.6GHz),8,RTX3060MAX-Q,51,512,1.86,15.6,MSI,미포함(프리도스),1399000,MSIimgs127.jpg,MSIimgsdt127.jpg
429,MSI 브라보 17 A4DDR 16GB램,AMD_라이젠7-3세대_4800H (2.9GHz),16,라데온 RX 5500M,51,256,2.3,17.3,MSI,미포함(프리도스),1184390,MSIimgs128.jpg,MSIimgsdt128.jpg
430,MSI 모던시리즈 모던14 B11M-i7 베이지 무스,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),8,내장그래픽,52,512,1.3,14,MSI,미포함(프리도스),899000,MSIimgs129.jpg,MSIimgsdt129.jpg
431,MSI GS시리즈 GS66 Stealth 10UH 4K WIN10,인텔_코어i9-10세대_i9-10980HK (2.4GHz),32,RTX3080MAX-Q,99.9,1TB,2.1,15.6,MSI,윈도우10 프로,4199000,MSIimgs130.jpg,MSIimgsdt130.jpg
432,MSI GE시리즈 GE66 레이더 10UG WIN10,인텔_코어i7-10세대_i7-10870H (2.2GHz),16,RTX3070,99.9,512,2.38,15.6,MSI,윈도우10 프로,2649000,MSIimgs131.jpg,MSIimgsdt131.jpg
433,MSI GP시리즈 GP75 Leopard 10SFSK,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,RTX2070SUPER,51,512,2.6,17.3,MSI,미포함(프리도스),1899000,MSIimgs132.jpg,MSIimgsdt132.jpg
434,MSI 모던시리즈 모던14 B4MW-R7 16GB램,AMD_라이젠7-3세대_4700U (2.0GHz),16,내장그래픽,52,256,1.3,14,MSI,미포함(프리도스),835650,MSIimgs133.jpg,MSIimgsdt133.jpg
435,MSI GF시리즈 GF65 Thin 10UE-i5,인텔_코어i5-10세대_i5-10200H (2.4GHz),8,RTX3060MAX-Q,51,512,1.86,15.6,MSI,미포함(프리도스),1299000,MSIimgs134.jpg,MSIimgsdt134.jpg
436,MSI GP시리즈 GP65 Leopard 10SDK,인텔_코어i7-10세대_i7-10750H (2.6GHz),8,GTX1660 Ti,51,512,2.3,15.6,MSI,미포함(프리도스),1339000,MSIimgs135.jpg,MSIimgsdt135.jpg
437,MSI GF시리즈 GF75 Thin 10UEK,인텔_코어i7-10세대_i7-10750H (2.6GHz),8,RTX3060MAX-Q,51,512,2.3,17.3,MSI,미포함(프리도스),1649000,MSIimgs136.jpg,MSIimgsdt136.jpg
438,MSI GL시리즈 GL75 Leopard 10SCSR 16GB램,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,GTX1650 Ti,41,512,2.6,17.3,MSI,미포함(프리도스),일시품절,MSIimgs137.jpg,MSIimgsdt137.jpg
439,MSI 크리에이터 15M A10SD-i7 WIN10,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,GTX1660 TiMAX-Q,51,512,1.86,15.6,MSI,윈도우10,1513390,MSIimgs138.jpg,MSIimgsdt138.jpg
440,MSI 모던시리즈 모던14 A10M-i5,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,50,256,1.19,14,MSI,미포함(프리도스),890000,MSIimgs139.jpg,MSIimgsdt139.jpg
441,MSI GP시리즈 GP76 Leopard 10UG,인텔_코어i7-10세대_i7-10870H (2.2GHz),8,RTX3070,65,512,2.9,17.3,MSI,미포함(프리도스),1849000,MSIimgs140.jpg,MSIimgsdt140.jpg
442,MSI GF시리즈 GF65 Thin 9SEXR,인텔_코어i7-9세대_i7-9750H (2.6GHz),8,RTX2060,51,512,1.86,15.6,MSI,미포함(프리도스),1269000,MSIimgs141.jpg,MSIimgsdt141.jpg
443,MSI GP시리즈 GP75 Leopard 10SEK,인텔_코어i7-10세대_i7-10750H (2.6GHz),8,RTX2060,51,512,2.6,17.3,MSI,미포함(프리도스),1599000,MSIimgs142.jpg,MSIimgsdt142.jpg
444,MSI GF시리즈 GF63 Thin 9RC-i7 파워팩 WIN10,인텔_코어i7-9세대_i7-9750H (2.6GHz),8,GTX1050,51,256,1.77,15.6,MSI,윈도우10,일시품절,MSIimgs143.jpg,MSIimgsdt143.jpg
445,MSI 크리에이터 15M A10SE-i7,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,RTX2060,51,512,1.86,15.6,MSI,미포함(프리도스),1598990,MSIimgs144.jpg,MSIimgsdt144.jpg
446,MSI 크리에이터 17M A10SD-i7 WIN10,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,GTX1660 TiMAX-Q,51,512,2.2,17.3,MSI,윈도우10,1653000,MSIimgs145.jpg,MSIimgsdt145.jpg
447,MSI GF시리즈 GF75 Thin 10SCXR 파워팩 WIN10,인텔_코어i7-10세대_i7-10750H (2.6GHz),8,GTX1650,51,512,2.2,17.3,MSI,윈도우10,1389490,MSIimgs146.jpg,MSIimgsdt146.jpg
448,MSI 프레스티지 15 A11SCX 카본 그레이,인텔_코어i7-11세대_i7-1185G7 (3.0GHz),16,GTX1650MAX-Q,82,512,1.69,15.6,MSI,미포함(프리도스),1649000,MSIimgs147.jpg,MSIimgsdt147.jpg
449,MSI GP시리즈 GP75 Leopard 10SFK,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,RTX2070,51,512,2.6,17.3,MSI,미포함(프리도스),2090000,MSIimgs148.jpg,MSIimgsdt148.jpg
450,MSI 크리에이터 15M A10SD-i7,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,GTX1660 TiMAX-Q,51,512,1.86,15.6,MSI,미포함(프리도스),1449000,MSIimgs149.jpg,MSIimgsdt149.jpg
451,MSI GF시리즈 GF65 Thin 9SEXR 프로,인텔_코어i7-9세대_i7-9750H (2.6GHz),16,RTX2060,51,512,1.86,15.6,MSI,미포함(프리도스),1358990,MSIimgs150.jpg,MSIimgsdt150.jpg
452,MSI 크리에이터 17M A10SE-i7,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,RTX2060,51,512,2.2,17.3,MSI,미포함(프리도스),1618990,MSIimgs151.jpg,MSIimgsdt151.jpg
453,MSI 브라보 17 A4DDR,AMD_라이젠7-3세대_4800H (2.9GHz),8,라데온 RX 5500M,51,512,2.3,17.3,MSI,미포함(프리도스),1136780,MSIimgs152.jpg,MSIimgsdt152.jpg
454,MSI 써밋 B15 A11M,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,52,512,1.6,15.6,MSI,미포함(프리도스),1148990,MSIimgs153.jpg,MSIimgsdt153.jpg
455,MSI GP시리즈 GP66 Leopard 10UE,인텔_코어i7-10세대_i7-10870H (2.2GHz),8,RTX3060,65,512,2.38,15.6,MSI,미포함(프리도스),1549000,MSIimgs154.jpg,MSIimgsdt154.jpg
456,MSI 모던시리즈 모던14 B4MW-R7,AMD_라이젠7-3세대_4700U (2.0GHz),8,내장그래픽,52,256,1.3,14,MSI,미포함(프리도스),일시품절,MSIimgs155.jpg,MSIimgsdt155.jpg
457,MSI 모던시리즈 모던14 B4MW-R5,AMD_라이젠5-3세대_4500U (2.3GHz),8,내장그래픽,52,256,1.3,14,MSI,미포함(프리도스),일시품절,MSIimgs156.jpg,MSIimgsdt156.jpg
458,MSI GF시리즈 GF65 Thin 10UE-i7,인텔_코어i7-10세대_i7-10750H (2.6GHz),8,RTX3060MAX-Q,51,512,1.86,15.6,MSI,미포함(프리도스),1399000,MSIimgs157.jpg,MSIimgsdt157.jpg
459,MSI 브라보 17 A4DDR 16GB램,AMD_라이젠7-3세대_4800H (2.9GHz),16,라데온 RX 5500M,51,256,2.3,17.3,MSI,미포함(프리도스),1184390,MSIimgs158.jpg,MSIimgsdt158.jpg
460,MSI 모던시리즈 모던14 B11M-i7 베이지 무스,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),8,내장그래픽,52,512,1.3,14,MSI,미포함(프리도스),899000,MSIimgs159.jpg,MSIimgsdt159.jpg
461,MSI GS시리즈 GS66 Stealth 10UH 4K WIN10,인텔_코어i9-10세대_i9-10980HK (2.4GHz),32,RTX3080MAX-Q,99.9,1TB,2.1,15.6,MSI,윈도우10 프로,4199000,MSIimgs160.jpg,MSIimgsdt160.jpg
462,MSI GE시리즈 GE66 레이더 10UG WIN10,인텔_코어i7-10세대_i7-10870H (2.2GHz),16,RTX3070,99.9,512,2.38,15.6,MSI,윈도우10 프로,2649000,MSIimgs161.jpg,MSIimgsdt161.jpg
463,MSI GP시리즈 GP75 Leopard 10SFSK,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,RTX2070SUPER,51,512,2.6,17.3,MSI,미포함(프리도스),1899000,MSIimgs162.jpg,MSIimgsdt162.jpg
464,MSI 모던시리즈 모던14 B4MW-R7 16GB램,AMD_라이젠7-3세대_4700U (2.0GHz),16,내장그래픽,52,256,1.3,14,MSI,미포함(프리도스),835650,MSIimgs163.jpg,MSIimgsdt163.jpg
465,MSI GF시리즈 GF65 Thin 10UE-i5,인텔_코어i5-10세대_i5-10200H (2.4GHz),8,RTX3060MAX-Q,51,512,1.86,15.6,MSI,미포함(프리도스),1299000,MSIimgs164.jpg,MSIimgsdt164.jpg
466,MSI GP시리즈 GP65 Leopard 10SDK,인텔_코어i7-10세대_i7-10750H (2.6GHz),8,GTX1660 Ti,51,512,2.3,15.6,MSI,미포함(프리도스),1339000,MSIimgs165.jpg,MSIimgsdt165.jpg
467,MSI GF시리즈 GF75 Thin 10UEK,인텔_코어i7-10세대_i7-10750H (2.6GHz),8,RTX3060MAX-Q,51,512,2.3,17.3,MSI,미포함(프리도스),1649000,MSIimgs166.jpg,MSIimgsdt166.jpg
468,MSI GL시리즈 GL75 Leopard 10SCSR 16GB램,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,GTX1650 Ti,41,512,2.6,17.3,MSI,미포함(프리도스),일시품절,MSIimgs167.jpg,MSIimgsdt167.jpg
469,MSI 크리에이터 15M A10SD-i7 WIN10,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,GTX1660 TiMAX-Q,51,512,1.86,15.6,MSI,윈도우10,1513390,MSIimgs168.jpg,MSIimgsdt168.jpg
470,MSI 모던시리즈 모던14 A10M-i5,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,50,256,1.19,14,MSI,미포함(프리도스),890000,MSIimgs169.jpg,MSIimgsdt169.jpg
471,MSI GP시리즈 GP76 Leopard 10UG,인텔_코어i7-10세대_i7-10870H (2.2GHz),8,RTX3070,65,512,2.9,17.3,MSI,미포함(프리도스),1849000,MSIimgs170.jpg,MSIimgsdt170.jpg
472,MSI GF시리즈 GF65 Thin 9SEXR,인텔_코어i7-9세대_i7-9750H (2.6GHz),8,RTX2060,51,512,1.86,15.6,MSI,미포함(프리도스),1269000,MSIimgs171.jpg,MSIimgsdt171.jpg
473,MSI GP시리즈 GP75 Leopard 10SEK,인텔_코어i7-10세대_i7-10750H (2.6GHz),8,RTX2060,51,512,2.6,17.3,MSI,미포함(프리도스),1599000,MSIimgs172.jpg,MSIimgsdt172.jpg
474,MSI GF시리즈 GF63 Thin 9RC-i7 파워팩 WIN10,인텔_코어i7-9세대_i7-9750H (2.6GHz),8,GTX1050,51,256,1.77,15.6,MSI,윈도우10,일시품절,MSIimgs173.jpg,MSIimgsdt173.jpg
475,MSI 크리에이터 15M A10SE-i7,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,RTX2060,51,512,1.86,15.6,MSI,미포함(프리도스),1598990,MSIimgs174.jpg,MSIimgsdt174.jpg
476,MSI 크리에이터 17M A10SD-i7 WIN10,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,GTX1660 TiMAX-Q,51,512,2.2,17.3,MSI,윈도우10,1653000,MSIimgs175.jpg,MSIimgsdt175.jpg
477,MSI GF시리즈 GF75 Thin 10SCXR 파워팩 WIN10,인텔_코어i7-10세대_i7-10750H (2.6GHz),8,GTX1650,51,512,2.2,17.3,MSI,윈도우10,1389490,MSIimgs176.jpg,MSIimgsdt176.jpg
478,MSI 프레스티지 15 A11SCX 카본 그레이,인텔_코어i7-11세대_i7-1185G7 (3.0GHz),16,GTX1650MAX-Q,82,512,1.69,15.6,MSI,미포함(프리도스),1649000,MSIimgs177.jpg,MSIimgsdt177.jpg
479,MSI GP시리즈 GP75 Leopard 10SFK,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,RTX2070,51,512,2.6,17.3,MSI,미포함(프리도스),2090000,MSIimgs178.jpg,MSIimgsdt178.jpg
480,MSI 크리에이터 15M A10SD-i7,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,GTX1660 TiMAX-Q,51,512,1.86,15.6,MSI,미포함(프리도스),1449000,MSIimgs179.jpg,MSIimgsdt179.jpg
481,MSI GF시리즈 GF65 Thin 9SEXR 프로,인텔_코어i7-9세대_i7-9750H (2.6GHz),16,RTX2060,51,512,1.86,15.6,MSI,미포함(프리도스),1358990,MSIimgs180.jpg,MSIimgsdt180.jpg
482,MSI 크리에이터 17M A10SE-i7,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,RTX2060,51,512,2.2,17.3,MSI,미포함(프리도스),1618990,MSIimgs181.jpg,MSIimgsdt181.jpg
483,MSI 브라보 17 A4DDR,AMD_라이젠7-3세대_4800H (2.9GHz),8,라데온 RX 5500M,51,512,2.3,17.3,MSI,미포함(프리도스),1136780,MSIimgs182.jpg,MSIimgsdt182.jpg
484,MSI 써밋 B15 A11M,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,52,512,1.6,15.6,MSI,미포함(프리도스),1148990,MSIimgs183.jpg,MSIimgsdt183.jpg
485,MSI GP시리즈 GP66 Leopard 10UE,인텔_코어i7-10세대_i7-10870H (2.2GHz),8,RTX3060,65,512,2.38,15.6,MSI,미포함(프리도스),1549000,MSIimgs184.jpg,MSIimgsdt184.jpg
486,MSI 모던시리즈 모던14 B4MW-R7,AMD_라이젠7-3세대_4700U (2.0GHz),8,내장그래픽,52,256,1.3,14,MSI,미포함(프리도스),일시품절,MSIimgs185.jpg,MSIimgsdt185.jpg
487,MSI 모던시리즈 모던14 B4MW-R5,AMD_라이젠5-3세대_4500U (2.3GHz),8,내장그래픽,52,256,1.3,14,MSI,미포함(프리도스),일시품절,MSIimgs186.jpg,MSIimgsdt186.jpg
488,MSI GF시리즈 GF65 Thin 10UE-i7,인텔_코어i7-10세대_i7-10750H (2.6GHz),8,RTX3060MAX-Q,51,512,1.86,15.6,MSI,미포함(프리도스),1399000,MSIimgs187.jpg,MSIimgsdt187.jpg
489,MSI 브라보 17 A4DDR 16GB램,AMD_라이젠7-3세대_4800H (2.9GHz),16,라데온 RX 5500M,51,256,2.3,17.3,MSI,미포함(프리도스),1184390,MSIimgs188.jpg,MSIimgsdt188.jpg
490,MSI 모던시리즈 모던14 B11M-i7 베이지 무스,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),8,내장그래픽,52,512,1.3,14,MSI,미포함(프리도스),899000,MSIimgs189.jpg,MSIimgsdt189.jpg
491,MSI GS시리즈 GS66 Stealth 10UH 4K WIN10,인텔_코어i9-10세대_i9-10980HK (2.4GHz),32,RTX3080MAX-Q,99.9,1TB,2.1,15.6,MSI,윈도우10 프로,4199000,MSIimgs190.jpg,MSIimgsdt190.jpg
492,MSI GE시리즈 GE66 레이더 10UG WIN10,인텔_코어i7-10세대_i7-10870H (2.2GHz),16,RTX3070,99.9,512,2.38,15.6,MSI,윈도우10 프로,2649000,MSIimgs191.jpg,MSIimgsdt191.jpg
493,MSI GP시리즈 GP75 Leopard 10SFSK,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,RTX2070SUPER,51,512,2.6,17.3,MSI,미포함(프리도스),1899000,MSIimgs192.jpg,MSIimgsdt192.jpg
494,MSI 모던시리즈 모던14 B4MW-R7 16GB램,AMD_라이젠7-3세대_4700U (2.0GHz),16,내장그래픽,52,256,1.3,14,MSI,미포함(프리도스),835650,MSIimgs193.jpg,MSIimgsdt193.jpg
495,MSI GF시리즈 GF65 Thin 10UE-i5,인텔_코어i5-10세대_i5-10200H (2.4GHz),8,RTX3060MAX-Q,51,512,1.86,15.6,MSI,미포함(프리도스),1299000,MSIimgs194.jpg,MSIimgsdt194.jpg
496,MSI GP시리즈 GP65 Leopard 10SDK,인텔_코어i7-10세대_i7-10750H (2.6GHz),8,GTX1660 Ti,51,512,2.3,15.6,MSI,미포함(프리도스),1339000,MSIimgs195.jpg,MSIimgsdt195.jpg
497,MSI GF시리즈 GF75 Thin 10UEK,인텔_코어i7-10세대_i7-10750H (2.6GHz),8,RTX3060MAX-Q,51,512,2.3,17.3,MSI,미포함(프리도스),1649000,MSIimgs196.jpg,MSIimgsdt196.jpg
498,MSI GL시리즈 GL75 Leopard 10SCSR 16GB램,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,GTX1650 Ti,41,512,2.6,17.3,MSI,미포함(프리도스),일시품절,MSIimgs197.jpg,MSIimgsdt197.jpg
499,MSI 크리에이터 15M A10SD-i7 WIN10,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,GTX1660 TiMAX-Q,51,512,1.86,15.6,MSI,윈도우10,1513390,MSIimgs198.jpg,MSIimgsdt198.jpg
500,MSI 모던시리즈 모던14 A10M-i5,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,50,256,1.19,14,MSI,미포함(프리도스),890000,MSIimgs199.jpg,MSIimgsdt199.jpg
501,MSI GP시리즈 GP76 Leopard 10UG,인텔_코어i7-10세대_i7-10870H (2.2GHz),8,RTX3070,65,512,2.9,17.3,MSI,미포함(프리도스),1849000,MSIimgs200.jpg,MSIimgsdt200.jpg
502,MSI GF시리즈 GF65 Thin 9SEXR,인텔_코어i7-9세대_i7-9750H (2.6GHz),8,RTX2060,51,512,1.86,15.6,MSI,미포함(프리도스),1269000,MSIimgs201.jpg,MSIimgsdt201.jpg
503,MSI GP시리즈 GP75 Leopard 10SEK,인텔_코어i7-10세대_i7-10750H (2.6GHz),8,RTX2060,51,512,2.6,17.3,MSI,미포함(프리도스),1599000,MSIimgs202.jpg,MSIimgsdt202.jpg
504,MSI GF시리즈 GF63 Thin 9RC-i7 파워팩 WIN10,인텔_코어i7-9세대_i7-9750H (2.6GHz),8,GTX1050,51,256,1.77,15.6,MSI,윈도우10,일시품절,MSIimgs203.jpg,MSIimgsdt203.jpg
505,MSI 크리에이터 15M A10SE-i7,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,RTX2060,51,512,1.86,15.6,MSI,미포함(프리도스),1598990,MSIimgs204.jpg,MSIimgsdt204.jpg
506,MSI 크리에이터 17M A10SD-i7 WIN10,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,GTX1660 TiMAX-Q,51,512,2.2,17.3,MSI,윈도우10,1653000,MSIimgs205.jpg,MSIimgsdt205.jpg
507,MSI GF시리즈 GF75 Thin 10SCXR 파워팩 WIN10,인텔_코어i7-10세대_i7-10750H (2.6GHz),8,GTX1650,51,512,2.2,17.3,MSI,윈도우10,1389490,MSIimgs206.jpg,MSIimgsdt206.jpg
508,MSI 프레스티지 15 A11SCX 카본 그레이,인텔_코어i7-11세대_i7-1185G7 (3.0GHz),16,GTX1650MAX-Q,82,512,1.69,15.6,MSI,미포함(프리도스),1649000,MSIimgs207.jpg,MSIimgsdt207.jpg
509,MSI GP시리즈 GP75 Leopard 10SFK,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,RTX2070,51,512,2.6,17.3,MSI,미포함(프리도스),2090000,MSIimgs208.jpg,MSIimgsdt208.jpg
510,MSI 크리에이터 15M A10SD-i7,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,GTX1660 TiMAX-Q,51,512,1.86,15.6,MSI,미포함(프리도스),1449000,MSIimgs209.jpg,MSIimgsdt209.jpg
511,MSI GF시리즈 GF65 Thin 9SEXR 프로,인텔_코어i7-9세대_i7-9750H (2.6GHz),16,RTX2060,51,512,1.86,15.6,MSI,미포함(프리도스),1358990,MSIimgs210.jpg,MSIimgsdt210.jpg
512,MSI 크리에이터 17M A10SE-i7,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,RTX2060,51,512,2.2,17.3,MSI,미포함(프리도스),1618990,MSIimgs211.jpg,MSIimgsdt211.jpg
513,MSI 브라보 17 A4DDR,AMD_라이젠7-3세대_4800H (2.9GHz),8,라데온 RX 5500M,51,512,2.3,17.3,MSI,미포함(프리도스),1136780,MSIimgs212.jpg,MSIimgsdt212.jpg
514,MSI 써밋 B15 A11M,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,52,512,1.6,15.6,MSI,미포함(프리도스),1148990,MSIimgs213.jpg,MSIimgsdt213.jpg
515,MSI GP시리즈 GP66 Leopard 10UE,인텔_코어i7-10세대_i7-10870H (2.2GHz),8,RTX3060,65,512,2.38,15.6,MSI,미포함(프리도스),1549000,MSIimgs214.jpg,MSIimgsdt214.jpg
516,MSI 모던시리즈 모던14 B4MW-R7,AMD_라이젠7-3세대_4700U (2.0GHz),8,내장그래픽,52,256,1.3,14,MSI,미포함(프리도스),일시품절,MSIimgs215.jpg,MSIimgsdt215.jpg
517,MSI 모던시리즈 모던14 B4MW-R5,AMD_라이젠5-3세대_4500U (2.3GHz),8,내장그래픽,52,256,1.3,14,MSI,미포함(프리도스),일시품절,MSIimgs216.jpg,MSIimgsdt216.jpg
518,MSI GF시리즈 GF65 Thin 10UE-i7,인텔_코어i7-10세대_i7-10750H (2.6GHz),8,RTX3060MAX-Q,51,512,1.86,15.6,MSI,미포함(프리도스),1399000,MSIimgs217.jpg,MSIimgsdt217.jpg
519,MSI 브라보 17 A4DDR 16GB램,AMD_라이젠7-3세대_4800H (2.9GHz),16,라데온 RX 5500M,51,256,2.3,17.3,MSI,미포함(프리도스),1184390,MSIimgs218.jpg,MSIimgsdt218.jpg
520,MSI 모던시리즈 모던14 B11M-i7 베이지 무스,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),8,내장그래픽,52,512,1.3,14,MSI,미포함(프리도스),899000,MSIimgs219.jpg,MSIimgsdt219.jpg
521,MSI GS시리즈 GS66 Stealth 10UH 4K WIN10,인텔_코어i9-10세대_i9-10980HK (2.4GHz),32,RTX3080MAX-Q,99.9,1TB,2.1,15.6,MSI,윈도우10 프로,4199000,MSIimgs220.jpg,MSIimgsdt220.jpg
522,MSI GE시리즈 GE66 레이더 10UG WIN10,인텔_코어i7-10세대_i7-10870H (2.2GHz),16,RTX3070,99.9,512,2.38,15.6,MSI,윈도우10 프로,2649000,MSIimgs221.jpg,MSIimgsdt221.jpg
523,MSI GP시리즈 GP75 Leopard 10SFSK,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,RTX2070SUPER,51,512,2.6,17.3,MSI,미포함(프리도스),1899000,MSIimgs222.jpg,MSIimgsdt222.jpg
524,MSI 모던시리즈 모던14 B4MW-R7 16GB램,AMD_라이젠7-3세대_4700U (2.0GHz),16,내장그래픽,52,256,1.3,14,MSI,미포함(프리도스),835650,MSIimgs223.jpg,MSIimgsdt223.jpg
525,MSI GF시리즈 GF65 Thin 10UE-i5,인텔_코어i5-10세대_i5-10200H (2.4GHz),8,RTX3060MAX-Q,51,512,1.86,15.6,MSI,미포함(프리도스),1299000,MSIimgs224.jpg,MSIimgsdt224.jpg
526,MSI GP시리즈 GP65 Leopard 10SDK,인텔_코어i7-10세대_i7-10750H (2.6GHz),8,GTX1660 Ti,51,512,2.3,15.6,MSI,미포함(프리도스),1339000,MSIimgs225.jpg,MSIimgsdt225.jpg
527,MSI GF시리즈 GF75 Thin 10UEK,인텔_코어i7-10세대_i7-10750H (2.6GHz),8,RTX3060MAX-Q,51,512,2.3,17.3,MSI,미포함(프리도스),1649000,MSIimgs226.jpg,MSIimgsdt226.jpg
528,MSI GL시리즈 GL75 Leopard 10SCSR 16GB램,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,GTX1650 Ti,41,512,2.6,17.3,MSI,미포함(프리도스),일시품절,MSIimgs227.jpg,MSIimgsdt227.jpg
529,MSI 크리에이터 15M A10SD-i7 WIN10,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,GTX1660 TiMAX-Q,51,512,1.86,15.6,MSI,윈도우10,1513390,MSIimgs228.jpg,MSIimgsdt228.jpg
530,MSI 모던시리즈 모던14 A10M-i5,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,50,256,1.19,14,MSI,미포함(프리도스),890000,MSIimgs229.jpg,MSIimgsdt229.jpg
531,MSI GP시리즈 GP76 Leopard 10UG,인텔_코어i7-10세대_i7-10870H (2.2GHz),8,RTX3070,65,512,2.9,17.3,MSI,미포함(프리도스),1849000,MSIimgs230.jpg,MSIimgsdt230.jpg
532,MSI GF시리즈 GF65 Thin 9SEXR,인텔_코어i7-9세대_i7-9750H (2.6GHz),8,RTX2060,51,512,1.86,15.6,MSI,미포함(프리도스),1269000,MSIimgs231.jpg,MSIimgsdt231.jpg
533,MSI GP시리즈 GP75 Leopard 10SEK,인텔_코어i7-10세대_i7-10750H (2.6GHz),8,RTX2060,51,512,2.6,17.3,MSI,미포함(프리도스),1599000,MSIimgs232.jpg,MSIimgsdt232.jpg
534,MSI GF시리즈 GF63 Thin 9RC-i7 파워팩 WIN10,인텔_코어i7-9세대_i7-9750H (2.6GHz),8,GTX1050,51,256,1.77,15.6,MSI,윈도우10,일시품절,MSIimgs233.jpg,MSIimgsdt233.jpg
535,MSI 크리에이터 15M A10SE-i7,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,RTX2060,51,512,1.86,15.6,MSI,미포함(프리도스),1598990,MSIimgs234.jpg,MSIimgsdt234.jpg
536,MSI 크리에이터 17M A10SD-i7 WIN10,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,GTX1660 TiMAX-Q,51,512,2.2,17.3,MSI,윈도우10,1653000,MSIimgs235.jpg,MSIimgsdt235.jpg
537,MSI GF시리즈 GF75 Thin 10SCXR 파워팩 WIN10,인텔_코어i7-10세대_i7-10750H (2.6GHz),8,GTX1650,51,512,2.2,17.3,MSI,윈도우10,1389490,MSIimgs236.jpg,MSIimgsdt236.jpg
538,MSI 프레스티지 15 A11SCX 카본 그레이,인텔_코어i7-11세대_i7-1185G7 (3.0GHz),16,GTX1650MAX-Q,82,512,1.69,15.6,MSI,미포함(프리도스),1649000,MSIimgs237.jpg,MSIimgsdt237.jpg
539,MSI GP시리즈 GP75 Leopard 10SFK,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,RTX2070,51,512,2.6,17.3,MSI,미포함(프리도스),2090000,MSIimgs238.jpg,MSIimgsdt238.jpg
